Substrate,Enzyme,Time,alphaNH
10,2,6720,9.445936579
10,2,6725,9.443829107
10,2,6730,9.43939552
10,2,6735,9.439783089
10,2,6740,9.433341621
10,2,6745,9.431555362
10,2,6750,9.434115968
10,2,6755,9.436727592
10,2,6760,9.434890315
10,2,6765,9.43310369
10,2,6770,9.423341047
10,2,6775,9.421834067
10,2,6780,9.422220729
10,2,6785,9.422607391
10,2,6790,9.42299388
10,2,6795,9.421529782
10,2,6800,9.427599042
10,2,6805,9.436200547
10,2,6810,9.436587728
10,2,6815,9.426821033
10,2,6820,9.425313507
10,2,6825,9.437749076
10,2,6830,9.422426185
10,2,6835,9.42281269
10,2,6840,9.441085504
10,2,6845,9.443698824
10,2,6850,9.444086196
10,2,6855,9.442247333
10,2,6860,9.444860732
10,2,6865,9.445248105
10,2,6870,9.445635478
10,2,6875,9.446022641
10,2,6880,9.446410014
10,2,6885,9.449075845
10,2,6890,9.442781454
10,2,6895,9.445344935
10,2,6900,9.445732007
10,2,6905,9.448346462
10,2,6910,9.434167938
10,2,6915,9.440511157
10,2,6920,9.42588373
10,2,6925,9.426270085
10,2,6930,9.426656281
10,2,6935,9.425352723
10,2,6940,9.436487875
10,2,6945,9.44491182
10,2,6950,9.428201383
10,2,6955,9.428587739
10,2,6960,9.432473498
10,2,6965,9.431090002
10,2,6970,9.431476269
10,2,6975,9.4318627
10,2,6980,9.432248966
10,2,6985,9.436217061
10,2,6990,9.444282007
10,2,6995,9.448781569
10,2,7000,9.449168662
10,2,7005,9.447475292
10,2,7010,9.432836694
10,2,7015,9.436724068
10,2,7020,9.433609085
10,2,7025,9.435726023
10,2,7030,9.436112289
10,2,7035,9.433076507
10,2,7040,9.43515403
10,2,7045,9.435540386
10,2,7050,9.437657521
10,2,7055,9.436312778
10,2,7060,9.436699134
10,2,7065,9.43708533
10,2,7070,9.435779708
10,2,7075,9.439589019
10,2,7080,9.439975286
10,2,7085,9.438630275
10,2,7090,9.440747984
10,2,7095,9.439402667
10,2,7100,9.443292508
10,2,7105,9.451189776
10,2,7110,9.459812145
10,2,7115,9.458068462
10,2,7120,9.462766498
10,2,7125,9.465384835
10,2,7130,9.465771999
10,2,7135,9.466159163
10,2,7140,9.466546327
10,2,7145,9.469217102
10,2,7150,9.469604359
10,2,7155,9.467707819
10,2,7160,9.468094983
10,2,7165,9.470766131
10,2,7170,9.471153389
10,2,7175,9.469256475
10,2,7180,9.465229914
10,2,7185,9.463485011
10,2,7190,9.459752443
10,2,7195,9.458149415
10,2,7200,9.456591519
10,2,7205,9.458922708
10,2,7210,9.455464219
10,2,7215,9.45775122
10,2,7220,9.46832558
10,2,7225,9.475413003
10,2,7230,9.458910922
10,2,7235,9.461242403
10,2,7240,9.474289394
10,2,7245,9.472443108
10,2,7250,9.462402343
10,2,7255,9.464779528
10,2,7260,9.46928806
10,2,7265,9.465552984
10,2,7270,9.467977055
10,2,7275,9.476999118
10,2,7280,9.468750484
10,2,7285,9.469137295
10,2,7290,9.473742742
10,2,7295,9.488017667
10,2,7300,9.478934726
10,2,7305,9.486342427
10,2,7310,9.475290474
10,2,7315,9.475677457
10,2,7320,9.476064239
10,2,7325,9.476451222
10,2,7330,9.474703621
10,2,7335,9.479409175
10,2,7340,9.477611769
10,2,7345,9.480183114
10,2,7350,9.48056998
10,2,7355,9.480956846
10,2,7360,9.483579425
10,2,7365,9.481730786
10,2,7370,9.484353331
10,2,7375,9.484740284
10,2,7380,9.485127448
10,2,7385,9.487802426
10,2,7390,9.485901355
10,2,7395,9.488576725
10,2,7400,9.488963767
10,2,7405,9.489350809
10,2,7410,9.489738066
10,2,7415,9.492466982
10,2,7420,9.490512366
10,2,7425,9.490899408
10,2,7430,9.49128645
10,2,7435,9.494015953
10,2,7440,9.494403086
10,2,7445,9.497187208
10,2,7450,9.507734515
10,2,7455,9.50549392
10,2,7460,9.508510245
10,2,7465,9.50889811
10,2,7470,9.509286222
10,2,7475,9.504476138
10,2,7480,9.507433191
10,2,7485,9.510449817
10,2,7490,9.508208465
10,2,7495,9.511225547
10,2,7500,9.508983981
10,2,7505,9.512001277
10,2,7510,9.512389142
10,2,7515,9.512777007
10,2,7520,9.510535012
10,2,7525,9.510922529
10,2,7530,9.513940355
10,2,7535,9.511697804
10,2,7540,9.512085561
10,2,7545,9.512473319
10,2,7550,9.512860836
10,2,7555,9.513248354
10,2,7560,9.513636111
10,2,7565,9.514023388
10,2,7570,9.514411146
10,2,7575,9.514798664
10,2,7580,9.515186181
10,2,7585,9.518204902
10,2,7590,9.518592767
10,2,7595,9.518980387
10,2,7600,9.519368252
10,2,7605,9.519755872
10,2,7610,9.517511769
10,2,7615,9.520531111
10,2,7620,9.518287045
10,2,7625,9.521306841
10,2,7630,9.51906256
10,2,7635,9.519450318
10,2,7640,9.522470436
10,2,7645,9.522858301
10,2,7650,9.523246165
10,2,7655,9.52363403
10,2,7660,9.524021895
10,2,7665,9.52440976
10,2,7670,9.52479738
10,2,7675,9.525185245
10,2,7680,9.525572865
10,2,7685,9.52596073
10,2,7690,9.52634835
10,2,7695,9.529431081
10,2,7700,9.52712408
10,2,7705,9.53020678
10,2,7710,9.525265487
10,2,7715,9.528287185
10,2,7720,9.52867505
10,2,7725,9.529062671
10,2,7730,9.529450536
10,2,7735,9.529838156
10,2,7740,9.532921852
10,2,7745,9.533309826
10,2,7750,9.536456394
10,2,7755,9.52875459
10,2,7760,9.529142347
10,2,7765,9.529529866
10,2,7770,9.532552722
10,2,7775,9.532940587
10,2,7780,9.533328452
10,2,7785,9.533716316
10,2,7790,9.528893119
10,2,7795,9.529280772
10,2,7800,9.529668192
10,2,7805,9.532631927
10,2,7810,9.530443963
10,2,7815,9.536043749
10,2,7820,9.533795677
10,2,7825,9.536819967
10,2,7830,9.537208076
10,2,7835,9.532382927
10,2,7840,9.532770814
10,2,7845,9.530640634
10,2,7850,9.528567335
10,2,7855,9.526550073
10,2,7860,9.531803513
10,2,7865,9.529730133
10,2,7870,9.530117584
10,2,7875,9.525749336
10,2,7880,9.526136593
10,2,7885,9.52198161
10,2,7890,9.518030896
10,2,7895,9.516322486
10,2,7900,9.514661603
10,2,7905,9.515048517
10,2,7910,9.517483109
10,2,7915,9.524304453
10,2,7920,9.524691526
10,2,7925,9.525078598
10,2,7930,9.513024744
10,2,7935,9.511499739
10,2,7940,9.511886403
10,2,7945,9.512272892
10,2,7950,9.510791261
10,2,7955,9.511177674
10,2,7960,9.513432534
10,2,7965,9.515731247
10,2,7970,9.528563069
10,2,7975,9.528950347
10,2,7980,9.51497884
10,2,7985,9.511670368
10,2,7990,9.512056707
10,2,7995,9.522010737
10,2,8000,9.516525146
10,2,8005,9.516911635
10,2,8010,9.519211065
10,2,8015,9.52155503
10,2,8020,9.52194186
10,2,8025,9.524331665
10,2,8030,9.522715153
10,2,8035,9.527155298
10,2,8040,9.527542109
10,2,8045,9.527929112
10,2,8050,9.528315923
10,2,8055,9.524648752
10,2,8060,9.527039323
10,2,8065,9.527426051
10,2,8070,9.525809059
10,2,8075,9.528199695
10,2,8080,9.530637367
10,2,8085,9.533122788
10,2,8090,9.533509881
10,2,8095,9.525783959
10,2,8100,9.534283673
10,2,8105,9.53467057
10,2,8110,9.535057663
10,2,8115,9.519930213
10,2,8120,9.522103369
10,2,8125,9.532067727
10,2,8130,9.530449553
10,2,8135,9.53489306
10,2,8140,9.533228099
10,2,8145,9.535666682
10,2,8150,9.536053687
10,2,8155,9.534388471
10,2,8160,9.536827309
10,2,8165,9.53721412
10,2,8170,9.539701209
10,2,8175,9.540088105
10,2,8180,9.538374747
10,2,8185,9.538761751
10,2,8190,9.537095944
10,2,8195,9.541635888
10,2,8200,9.5378694
10,2,8205,9.532373845
10,2,8210,9.52552292
10,2,8215,9.525909116
10,2,8220,9.5245876
10,2,8225,9.526681508
10,2,8230,9.527067704
10,2,8235,9.525746138
10,2,8240,9.529588035
10,2,8245,9.528226453
10,2,8250,9.528612649
10,2,8255,9.528998845
10,2,8260,9.529385041
10,2,8265,9.529771237
10,2,8270,9.533694728
10,2,8275,9.532292067
10,2,8280,9.530929986
10,2,8285,9.533064601
10,2,8290,9.533450868
10,2,8295,9.532088574
10,2,8300,9.53247477
10,2,8305,9.536399103
10,2,8310,9.536785442
10,2,8315,9.535382202
10,2,8320,9.535768468
10,2,8325,9.53794446
10,2,8330,9.540162286
10,2,8335,9.538717138
10,2,8340,9.539103478
10,2,8345,9.539489817
10,2,8350,9.543582391
10,2,8355,9.549858533
10,2,8360,9.554404061
10,2,8365,9.550631989
10,2,8370,9.547046772
10,2,8375,9.549396527
10,2,8380,9.558104327
10,2,8385,9.560694223
10,2,8390,9.561081296
10,2,8395,9.548979607
10,2,8400,9.545572074
10,2,8405,9.545958488
10,2,8410,9.556168833
10,2,8415,9.548606753
10,2,8420,9.548993242
10,2,8425,9.547504142
10,2,8430,9.551685576
10,2,8435,9.558102889
10,2,8440,9.556432717
10,2,8445,9.552845278
10,2,8450,9.553231663
10,2,8455,9.55361823
10,2,8460,9.554004797
10,2,8465,9.554391364
10,2,8470,9.554777932
10,2,8475,9.555164499
10,2,8480,9.555550884
10,2,8485,9.555937451
10,2,8490,9.558289027
10,2,8495,9.562744234
10,2,8500,9.563131045
10,2,8505,9.567778303
10,2,8510,9.568165287
10,2,8515,9.564291284
10,2,8520,9.562619984
10,2,8525,9.571531632
10,2,8530,9.571918497
10,2,8535,9.561768475
10,2,8540,9.574949677
10,2,8545,9.566611957
10,2,8550,9.566998574
10,2,8555,9.569492023
10,2,8560,9.565713427
10,2,8565,9.566099966
10,2,8570,9.566486693
10,2,8575,9.566873232
10,2,8580,9.569319052
10,2,8585,9.567646688
10,2,8590,9.570092481
10,2,8595,9.570479292
10,2,8600,9.570865909
10,2,8605,9.573360192
10,2,8610,9.573747088
10,2,8615,9.572026149
10,2,8620,9.57241296
10,2,8625,9.574907579
10,2,8630,9.575294475
10,2,8635,9.575681371
10,2,8640,9.573960204
10,2,8645,9.574347015
10,2,8650,9.57684206
10,2,8655,9.577228956
10,2,8660,9.577616051
10,2,8665,9.580160351
10,2,8670,9.578389843
10,2,8675,9.578776541
10,2,8680,9.579163635
10,2,8685,9.579550532
10,2,8690,9.57993723
10,2,8695,9.582482251
10,2,8700,9.582869235
10,2,8705,9.583256218
10,2,8710,9.583642999
10,2,8715,9.586238521
10,2,8720,9.586625594
10,2,8725,9.584803746
10,2,8730,9.587399532
10,2,8735,9.590047155
10,2,8740,9.5927474
10,2,8745,9.59550193
10,2,8750,9.598311567
10,2,8755,9.598699018
10,2,8760,9.601565602
10,2,8765,9.599473692
10,2,8770,9.602340471
10,2,8775,9.600248593
10,2,8780,9.60311534
10,2,8785,9.601023267
10,2,8790,9.603890442
10,2,8795,9.60427776
10,2,8800,9.602185392
10,2,8805,9.600149055
10,2,8810,9.600536408
10,2,8815,9.60092376
10,2,8820,9.598942432
10,2,8825,9.601698244
10,2,8830,9.59971673
10,2,8835,9.60247295
10,2,8840,9.602860081
10,2,8845,9.605671767
10,2,8850,9.601265542
10,2,8855,9.606446668
10,2,8860,9.606833893
10,2,8865,9.604796624
10,2,8870,9.607608793
10,2,8875,9.605571108
10,2,8880,9.608383468
10,2,8885,9.606345593
10,2,8890,9.606732945
10,2,8895,9.60954582
10,2,8900,9.60993327
10,2,8905,9.612802714
10,2,8910,9.610708171
10,2,8915,9.60867015
10,2,8920,9.613965597
10,2,8925,9.614353147
10,2,8930,9.614740698
10,2,8935,9.615128248
10,2,8940,9.6130331
10,2,8945,9.61590335
10,2,8950,9.6162909
10,2,8955,9.616678451
10,2,8960,9.617066001
10,2,8965,9.610172024
10,2,8970,9.610559281
10,2,8975,9.608628899
10,2,8980,9.611333579
10,2,8985,9.611720836
10,2,8990,9.612108093
10,2,8995,9.607911894
10,2,9000,9.610564296
10,2,9005,9.618069277
10,2,9010,9.618456502
10,2,9015,9.618843952
10,2,9020,9.619231402
10,2,9025,9.622103232
10,2,9030,9.620006303
10,2,9035,9.615592975
10,2,9040,9.618353083
10,2,9045,9.614048348
10,2,9050,9.612169279
10,2,9055,9.612556351
10,2,9060,9.617529045
10,2,9065,9.615597002
10,2,9070,9.611502565
10,2,9075,9.609724878
10,2,9080,9.612276532
10,2,9085,9.608383103
10,2,9090,9.610885566
10,2,9095,9.611272659
10,2,9100,9.609543728
10,2,9105,9.612046648
10,2,9110,9.612433544
10,2,9115,9.61282044
10,2,9120,9.615373002
10,2,9125,9.613594626
10,2,9130,9.607775893
10,2,9135,9.612251982
10,2,9140,9.610570637
10,2,9145,9.617308322
10,2,9150,9.619911759
10,2,9155,9.620298832
10,2,9160,9.62295438
10,2,9165,9.623341543
10,2,9170,9.623728707
10,2,9175,9.626437471
10,2,9180,9.622234608
10,2,9185,9.62262168
10,2,9190,9.625277574
10,2,9195,9.625664949
10,2,9200,9.60374828
10,2,9205,9.604134547
10,2,9210,9.604520978
10,2,9215,9.604907245
10,2,9220,9.605293676
10,2,9225,9.60391827
10,2,9230,9.60606621
10,2,9235,9.604690662
10,2,9240,9.603355235
10,2,9245,9.607225175
10,2,9250,9.609414684
10,2,9255,9.621536992
10,2,9260,9.624042603
10,2,9265,9.6244295
10,2,9270,9.626984525
10,2,9275,9.627371712
10,2,9280,9.627758695
10,2,9285,9.628145679
10,2,9290,9.630751863
10,2,9295,9.626751274
10,2,9300,9.627138369
10,2,9305,9.627525265
10,2,9310,9.627912361
10,2,9315,9.628299257
10,2,9320,9.628686153
10,2,9325,9.626953512
10,2,9330,9.629460145
10,2,9335,9.627727134
10,2,9340,9.630234137
10,2,9345,9.628500951
10,2,9350,9.626815856
10,2,9355,9.629274573
10,2,9360,9.631781921
10,2,9365,9.63004839
10,2,9370,9.628362958
10,2,9375,9.613782076
10,2,9380,9.610837663
10,2,9385,9.612869899
10,2,9390,9.613255958
10,2,9395,9.613642172
10,2,9400,9.614028231
10,2,9405,9.616099154
10,2,9410,9.614800505
10,2,9415,9.616871566
10,2,9420,9.615572623
10,2,9425,9.615958837
10,2,9430,9.619754568
10,2,9435,9.620140764
10,2,9440,9.622291732
10,2,9445,9.622677998
10,2,9450,9.621299514
10,2,9455,9.619960898
10,2,9460,9.618661406
10,2,9465,9.61740015
10,2,9470,9.616176409
10,2,9475,9.626802326
10,2,9480,9.630928813
10,2,9485,9.635231875
10,2,9490,9.624389408
10,2,9495,9.624775767
10,2,9500,9.625161963
10,2,9505,9.623822802
10,2,9510,9.624209089
10,2,9515,9.626320877
10,2,9520,9.632129218
10,2,9525,9.625367469
10,2,9530,9.627479628
10,2,9535,9.639099277
10,2,9540,9.637504198
10,2,9545,9.641900539
10,2,9550,9.640259217
10,2,9555,9.642673995
10,2,9560,9.643060722
10,2,9565,9.64344745
10,2,9570,9.643834178
10,2,9575,9.644220906
10,2,9580,9.648807361
10,2,9585,9.647070234
10,2,9590,9.649581153
10,2,9595,9.64996805
10,2,9600,9.650354946
10,2,9605,9.648617281
10,2,9610,9.64692781
10,2,9615,9.651515635
10,2,9620,9.651902531
10,2,9625,9.654463824
10,2,9630,9.650551337
10,2,9635,9.648861449
10,2,9640,9.637743405
10,2,9645,9.645621739
10,2,9650,9.647991773
10,2,9655,9.646394874
10,2,9660,9.644842968
10,2,9665,9.651181624
10,2,9670,9.645615947
10,2,9675,9.640447105
10,2,9680,9.642642579
10,2,9685,9.646775236
10,2,9690,9.647161725
10,2,9695,9.645653339
10,2,9700,9.646039753
10,2,9705,9.648321193
10,2,9710,9.652631157
10,2,9715,9.657126537
10,2,9720,9.659639854
10,2,9725,9.662202876
10,2,9730,9.648358059
10,2,9735,9.660800543
10,2,9740,9.665590698
10,2,9745,9.665977771
10,2,9750,9.666364844
10,2,9755,9.664524571
10,2,9760,9.658528687
10,2,9765,9.658915415
10,2,9770,9.667912924
10,2,9775,9.670579583
10,2,9780,9.670966747
10,2,9785,9.656444884
10,2,9790,9.665056
10,2,9795,9.655277465
10,2,9800,9.655664133
10,2,9805,9.657991336
10,2,9810,9.658377903
10,2,9815,9.664862563
10,2,9820,9.657209912
10,2,9825,9.661523652
10,2,9830,9.663942685
10,2,9835,9.660310371
10,2,9840,9.660696755
10,2,9845,9.659142001
10,2,9850,9.659528311
10,2,9855,9.661856273
10,2,9860,9.664229429
10,2,9865,9.664616075
10,2,9870,9.665002535
10,2,9875,9.663402176
10,2,9880,9.665775641
10,2,9885,9.666162287
10,2,9890,9.668582271
10,2,9895,9.668968998
10,2,9900,9.665334646
10,2,9905,9.669742263
10,2,9910,9.670128991
10,2,9915,9.670515718
10,2,9920,9.668868252
10,2,9925,9.671288983
10,2,9930,9.67167552
10,2,9935,9.672062248
10,2,9940,9.672448976
10,2,9945,9.672835513
10,2,9950,9.675304112
10,2,9955,9.675690728
10,2,9960,9.676077539
10,2,9965,9.67646435
10,2,9970,9.678981662
10,2,9975,9.679368558
10,2,9980,9.681935751
10,2,9985,9.680142151
10,2,9990,9.680529047
10,2,9995,9.678784826
10,2,10000,9.68130284
10,2,10005,9.681689536
10,2,10010,9.682076433
10,2,10015,9.682463329
10,2,10020,9.682850225
10,2,10025,9.683236922
10,2,10030,9.683623818
10,2,10035,9.684010714
10,2,10040,9.68439761
10,2,10045,9.684784307
10,2,10050,9.685171203
10,2,10055,9.6855579
10,2,10060,9.685944796
10,2,10065,9.690746435
10,2,10070,9.688900431
10,2,10075,9.693805341
10,2,10080,9.691907444
10,2,10085,9.694579669
10,2,10090,9.694966619
10,2,10095,9.695353783
10,2,10100,9.695740947
10,2,10105,9.69612811
10,2,10110,9.701247214
10,2,10115,9.699241155
10,2,10120,9.702021919
10,2,10125,9.700015669
10,2,10130,9.700402708
10,2,10135,9.700789966
10,2,10140,9.703571106
10,2,10145,9.703958459
10,2,10150,9.701951737
10,2,10155,9.704733164
10,2,10160,9.705120517
10,2,10165,9.70311329
10,2,10170,9.705894999
10,2,10175,9.706282352
10,2,10180,9.706669705
10,2,10185,9.707057057
10,2,10190,9.70744441
10,2,10195,9.707831763
10,2,10200,9.705823872
10,2,10205,9.706211347
10,2,10210,9.706598386
10,2,10215,9.70464486
10,2,10220,9.705032024
10,2,10225,9.705419187
10,2,10230,9.696962996
10,2,10235,9.697349807
10,2,10240,9.702057048
10,2,10245,9.698123623
10,2,10250,9.700645854
10,2,10255,9.698897245
10,2,10260,9.703604981
10,2,10265,9.701806542
10,2,10270,9.700057872
10,2,10275,9.69835764
10,2,10280,9.698744558
10,2,10285,9.701218888
10,2,10290,9.699518394
10,2,10295,9.697865244
10,2,10300,9.69625818
10,2,10305,9.696644929
10,2,10310,9.699025369
10,2,10315,9.699412202
10,2,10320,9.701839333
10,2,10325,9.70222606
10,2,10330,9.706837787
10,2,10335,9.709411362
10,2,10340,9.70979855
10,2,10345,9.707998675
10,2,10350,9.706248407
10,2,10355,9.7109595
10,2,10360,9.711346484
10,2,10365,9.70740884
10,2,10370,9.701670663
10,2,10375,9.691005978
10,2,10380,9.689694244
10,2,10385,9.69177839
10,2,10390,9.692164517
10,2,10395,9.692550644
10,2,10400,9.698272869
10,2,10405,9.691624694
10,2,10410,9.695447173
10,2,10415,9.703199996
10,2,10420,9.705536881
10,2,10425,9.707919171
10,2,10430,9.708306005
10,2,10435,9.712824977
10,2,10440,9.713211788
10,2,10445,9.715737601
10,2,10450,9.716124497
10,2,10455,9.714372418
10,2,10460,9.710626258
10,2,10465,9.711012905
10,2,10470,9.715533047
10,2,10475,9.715919858
10,2,10480,9.716306866
10,2,10485,9.714602881
10,2,10490,9.712946325
10,2,10495,9.698574536
10,2,10500,9.709771388
10,2,10505,9.712109619
10,2,10510,9.712496186
10,2,10515,9.716923825
10,2,10520,9.717310745
10,2,10525,9.71565379
10,2,10530,9.716040437
10,2,10535,9.716427272
10,2,10540,9.716813918
10,2,10545,9.71325069
10,2,10550,9.715589643
10,2,10555,9.714023849
10,2,10560,9.714410339
10,2,10565,9.714796828
10,2,10570,9.717135911
10,2,10575,9.717522478
10,2,10580,9.715956296
10,2,10585,9.716342785
10,2,10590,9.718682179
10,2,10595,9.717115764
10,2,10600,9.715593651
10,2,10605,9.708770041
10,2,10610,9.714501172
10,2,10615,9.709542295
10,2,10620,9.709928422
10,2,10625,9.708613166
10,2,10630,9.712441757
10,2,10635,9.711086802
10,2,10640,9.709771343
10,2,10645,9.719071372
10,2,10650,9.723320984
10,2,10655,9.723707551
10,2,10660,9.724094118
10,2,10665,9.722526615
10,2,10670,9.724867436
10,2,10675,9.723299594
10,2,10680,9.716303716
10,2,10685,9.726026953
10,2,10690,9.72641352
10,2,10695,9.728800149
10,2,10700,9.729186796
10,2,10705,9.731620255
10,2,10710,9.732006983
10,2,10715,9.732393711
10,2,10720,9.732780439
10,2,10725,9.733167167
10,2,10730,9.733553894
10,2,10735,9.720551871
10,2,10740,9.719195302
10,2,10745,9.732666426
10,2,10750,9.733053073
10,2,10755,9.733439719
10,2,10760,9.733826366
10,2,10765,9.734213012
10,2,10770,9.736647524
10,2,10775,9.737034059
10,2,10780,9.737420787
10,2,10785,9.724413502
10,2,10790,9.724799698
10,2,10795,9.730663424
10,2,10800,9.72918172
10,2,10805,9.735304193
10,2,10810,9.729954227
10,2,10815,9.732208901
10,2,10820,9.730726905
10,2,10825,9.736850277
10,2,10830,9.733368142
10,2,10835,9.730059826
10,2,10840,9.732272262
10,2,10845,9.730832192
10,2,10850,9.731218459
10,2,10855,9.741172083
10,2,10860,9.747850995
10,2,10865,9.748237892
10,2,10870,9.738371958
10,2,10875,9.734976465
10,2,10880,9.7372321
10,2,10885,9.741488712
10,2,10890,9.741875279
10,2,10895,9.750559067
10,2,10900,9.750945963
10,2,10905,9.753529315
10,2,10910,9.753916505
10,2,10915,9.739936818
10,2,10920,9.750346633
10,2,10925,9.752880444
10,2,10930,9.755464438
10,2,10935,9.755851422
10,2,10940,9.739998875
10,2,10945,9.754428232
10,2,10950,9.759261215
10,2,10955,9.757399562
10,2,10960,9.760035572
10,2,10965,9.743801304
10,2,10970,9.742317083
10,2,10975,9.744574131
10,2,10980,9.743089934
10,2,10985,9.741647998
10,2,10990,9.74386244
10,2,10995,9.744248779
10,2,11000,9.748420861
